Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2020,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,7.5,7.5,,,7.0,8.0,1333,312146,Disability Type,Mobility Disability,,,DISEST,VETIND,27,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
2020,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,13.2,13.2,,,9.2,18.6,61,110324,Disability Type,Cognitive Disability,,,DISEST,VETIND,42,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.1,5.1,,,4.6,5.7,690,66664,Disability Type,Independent Living Disability,,,DISEST,VETIND,31,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,22.2,22.2,,,20.4,24.1,847,2041982,Disability Status,Any Disability,,,DISEST,VETIND,17,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4.5,4.5,,,2.9,6.9,73,40001,Disability Type,Self-care Disability,,,DISEST,VETIND,13,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
2020,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,2.6,2.6,,,2.0,3.3,187,46888,Disability Type,Vision Disability,,,DISEST,VETIND,89,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,2.7,2.7,,,2.4,3.0,1159,300971,Disability Type,Self-care Disability,,,DISEST,VETIND,80,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2020,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,13.7,13.7,,,8.5,21.4,191,80360,Disability Type,Mobility Disability,,,DISEST,VETIND,34,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2020,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,10.5,10.5,,,9.2,11.9,344,48251,Disability Type,Mobility Disability,,,DISEST,VETIND,11,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
2020,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,24.3,24.3,,,20.3,28.7,394,54080,Disability Status,Any Disability,,,DISEST,VETIND,49,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,14.6,14.6,,,11.1,19.1,275,106249,Disability Type,Mobility Disability,,,DISEST,VETIND,04,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2020,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,5.4,5.4,,,3.3,8.6,49,10194,Disability Type,Independent Living Disability,,,DISEST,VETIND,09,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2020,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,22.5,22.5,,,20.6,24.5,647,108936,Disability Status,Any Disability,,,DISEST,VETIND,11,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,1.9,1.9,,,1.4,2.6,80,8519,Disability Type,Self-care Disability,,,DISEST,VETIND,02,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2020,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,72.0,72.0,,,67.9,75.7,976,248975,Disability Status,No Disability,,,DISEST,VETIND,27,VET1,AGEADJPREV,DISSTAT,NODIS,,
2020,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,20.9,20.9,,,19.1,22.9,969,849652,Disability Status,Any Disability,,,DISEST,VETIND,55,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.7,3.7,,,2.1,6.4,54,12448,Disability Type,Vision Disability,,,DISEST,VETIND,27,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,10.2,10.2,,,7.2,14.3,55,1531,Disability Type,Hearing Disability,,,DISEST,VETIND,66,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,8.3,8.3,,,6.6,10.3,451,72067,Disability Type,Cognitive Disability,,,DISEST,VETIND,80,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,7.9,7.9,,,5.8,10.7,119,6741,Disability Type,Cognitive Disability,,,DISEST,VETIND,66,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2020,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,11.0,11.0,,,10.8,11.2,48367,26310377,Disability Type,Mobility Disability,,,DISEST,VETIND,59,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
2020,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,7.5,7.5,,,5.0,11.0,34,3252,Disability Type,Mobility Disability,,,DISEST,VETIND,11,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2020,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,22.8,22.8,,,20.3,25.6,1584,134524,Disability Status,Any Disability,,,DISEST,VETIND,46,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,11.6,11.6,,,10.7,12.7,737,508079,Disability Type,Cognitive Disability,,,DISEST,VETIND,18,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2020,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,25.3,25.3,,,24.1,26.6,2418,496602,Disability Status,Any Disability,,,DISEST,VETIND,20,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,7.2,7.2,,,4.2,12.0,60,11699,Disability Type,Independent Living Disability,,,DISEST,VETIND,16,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2020,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,9.7,9.7,,,8.5,11.2,469,194979,Disability Type,Independent Living Disability,,,DISEST,VETIND,05,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.1,5.1,,,4.8,5.5,2017,415777,Disability Type,Independent Living Disability,,,DISEST,VETIND,87,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,12.6,12.6,,,9.8,16.1,316,24464,Disability Type,Hearing Disability,,,DISEST,VETIND,23,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,10.3,10.3,,,9.8,10.9,2191,972588,Disability Type,Cognitive Disability,,,DISEST,VETIND,89,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2020,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.9,4.9,,,4.2,5.8,806,834440,Disability Type,Hearing Disability,,,DISEST,VETIND,12,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2020,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,8.7,8.7,,,8.1,9.4,925,202020,Disability Type,Mobility Disability,,,DISEST,VETIND,19,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
2020,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,11.5,11.5,,,9.6,13.8,496,277093,Disability Type,Cognitive Disability,,,DISEST,VETIND,82,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,20.5,20.5,,,19.4,21.6,2034,1265646,Disability Status,Any Disability,,,DISEST,VETIND,34,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.2,4.2,,,3.5,5.1,255,39687,Disability Type,Vision Disability,,,DISEST,VETIND,15,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2020,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,8.7,8.7,,,6.4,11.6,94,14909,Disability Type,Cognitive Disability,,,DISEST,VETIND,49,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,6.2,6.2,,,5.3,7.3,313,46881,Disability Type,Independent Living Disability,,,DISEST,VETIND,44,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,11.4,11.4,,,10.5,12.3,1324,869327,Disability Type,Cognitive Disability,,,DISEST,VETIND,39,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2020,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,19.6,19.6,,,18.6,20.7,3040,256412,Disability Status,Any Disability,,,DISEST,VETIND,31,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,12.7,12.7,,,7.2,21.6,44,7951,Disability Type,Cognitive Disability,,,DISEST,VETIND,10,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.7,5.7,,,5.4,6.1,2937,590429,Disability Type,Hearing Disability,,,DISEST,VETIND,86,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2020,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,10.4,10.4,,,9.5,11.4,580,329503,Disability Type,Mobility Disability,,,DISEST,VETIND,41,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
2020,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,10.1,10.1,,,8.0,12.8,245,127820,Disability Type,Mobility Disability,,,DISEST,VETIND,51,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2020,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,7.5,7.5,,,6.7,8.3,685,315068,Disability Type,Independent Living Disability,,,DISEST,VETIND,29,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,11.8,11.8,,,7.1,18.9,44,34628,Disability Type,Cognitive Disability,,,DISEST,VETIND,32,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,12.8,12.8,,,12.3,13.4,8020,6285618,Disability Type,Mobility Disability,,,DISEST,VETIND,83,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
2020,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,8.0,8.0,,,6.7,9.4,238,699108,Disability Type,Cognitive Disability,,,DISEST,VETIND,17,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2020,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.1,5.1,,,4.3,6.1,202,165079,Disability Type,Self-care Disability,,,DISEST,VETIND,21,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2020,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,6.4,6.4,,,5.6,7.4,624,59603,Disability Type,Independent Living Disability,,,DISEST,VETIND,23,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2020,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,10.1,10.1,,,7.1,14.1,156,40448,Disability Type,Hearing Disability,,,DISEST,VETIND,05,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,68.1,68.1,,,60.4,75.0,487,100958,Disability Status,No Disability,,,DISEST,VETIND,35,VET1,AGEADJPREV,DISSTAT,NODIS,,
2020,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4.1,4.1,,,3.0,5.6,74,32134,Disability Type,Vision Disability,,,DISEST,VETIND,18,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,5.3,5.3,,,4.2,6.7,312,52321,Disability Type,Independent Living Disability,,,DISEST,VETIND,87,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2020,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,2.2,2.2,,,1.9,2.5,345,88049,Disability Type,Self-care Disability,,,DISEST,VETIND,27,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2020,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,9.3,9.3,,,8.2,10.5,897,123923,Disability Type,Mobility Disability,,,DISEST,VETIND,87,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2020,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,11.7,11.7,,,9.1,14.9,225,8401,Disability Type,Mobility Disability,,,DISEST,VETIND,66,VET2,AGEADJPREV,DISTYPE,MOBDIS,,
2020,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,2.0,2.0,,,1.7,2.4,231,39536,Disability Type,Self-care Disability,,,DISEST,VETIND,49,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2020,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,15.1,15.1,,,13.8,16.6,792,299186,Disability Type,Cognitive Disability,,,DISEST,VETIND,28,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2020,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.8,3.8,,,3.5,4.2,1644,421435,Disability Type,Vision Disability,,,DISEST,VETIND,80,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2020,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,9.0,9.0,,,5.5,14.3,58,57672,Disability Type,Independent Living Disability,,,DISEST,VETIND,26,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2020,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,VETIND,16,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
2020,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,69.3,69.3,,,64.4,73.8,608,135417,Disability Status,No Disability,,,DISEST,VETIND,19,VET1,AGEADJPREV,DISSTAT,NODIS,,
2020,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,9.1,9.1,,,6.9,11.8,213,107912,Disability Type,Hearing Disability,,,DISEST,VETIND,51,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,33.4,33.4,,,27.6,39.7,343,64158,Disability Status,Any Disability,,,DISEST,VETIND,16,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,5.9,5.9,,,4.3,7.9,106,39479,Disability Type,Independent Living Disability,,,DISEST,VETIND,53,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2020,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,12.4,12.4,,,10.0,15.3,319,71993,Disability Type,Hearing Disability,,,DISEST,VETIND,27,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,32.3,32.3,,,24.2,41.7,243,15949,Disability Status,Any Disability,,,DISEST,VETIND,50,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,17.4,17.4,,,12.6,23.6,93,68887,Disability Type,Mobility Disability,,,DISEST,VETIND,32,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2020,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.4,3.4,,,2.9,3.9,292,130720,Disability Type,Vision Disability,,,DISEST,VETIND,08,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2020,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.4,3.4,,,2.5,4.6,78,29344,Disability Type,Vision Disability,,,DISEST,VETIND,29,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,43.2,43.2,,,34.9,51.9,110,53902,Disability Status,Any Disability,,,DISEST,VETIND,72,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,26.5,26.5,,,24.9,28.2,2902,259123,Disability Status,Any Disability,,,DISEST,VETIND,23,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,29.7,29.7,,,23.4,36.8,227,21852,Disability Status,Any Disability,,,DISEST,VETIND,38,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,11.3,11.3,,,7.6,16.5,100,48245,Disability Type,Mobility Disability,,,DISEST,VETIND,22,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2020,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.0,4.0,,,3.5,4.6,399,251801,Disability Type,Vision Disability,,,DISEST,VETIND,34,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2020,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,32.0,32.0,,,30.4,33.7,1884,421158,Disability Status,Any Disability,,,DISEST,VETIND,54,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,30.5,30.5,,,28.4,32.6,1095,1086798,Disability Status,Any Disability,,,DISEST,VETIND,45,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.2,4.2,,,3.4,5.2,236,87342,Disability Type,Self-care Disability,,,DISEST,VETIND,05,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2020,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,VETIND,44,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,VETIND,35,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
2020,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.5,3.5,,,2.6,4.7,81,77814,Disability Type,Self-care Disability,,,DISEST,VETIND,32,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2020,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,18.7,18.7,,,17.4,20.0,1389,180846,Disability Status,Any Disability,,,DISEST,VETIND,15,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,73.6,73.6,,,65.2,80.7,325,58353,Disability Status,No Disability,,,DISEST,VETIND,10,VET1,AGEADJPREV,DISSTAT,NODIS,,
2020,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,32.4,32.4,,,30.8,34.1,2156,660327,Disability Status,Any Disability,,,DISEST,VETIND,28,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,9.2,9.2,,,5.9,14.2,61,4932,Disability Type,Cognitive Disability,,,DISEST,VETIND,56,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2020,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,7.9,7.9,,,5.7,10.8,88,12476,Disability Type,Hearing Disability,,,DISEST,VETIND,44,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
2020,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,25.0,25.0,,,23.9,26.2,3601,2017776,Disability Status,Any Disability,,,DISEST,VETIND,39,VET2,AGEADJPREV,DISSTAT,DISABL,,
2020,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,22.9,22.9,,,19.3,27.1,497,120998,Disability Status,Any Disability,,,DISEST,VETIND,24,VET1,AGEADJPREV,DISSTAT,DISABL,,
2020,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,VETIND,35,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2020,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.8,3.8,,,2.4,6.1,84,6779,Disability Type,Vision Disability,,,DISEST,VETIND,23,VET1,AGEADJPREV,DISTYPE,VISDIS,,
2020,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,4.4,4.4,,,3.7,5.1,368,45235,Disability Type,Hearing Disability,,,DISEST,VETIND,15,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2020,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,14.1,14.1,,,10.5,18.6,110,80564,Disability Type,Hearing Disability,,,DISEST,VETIND,21,VET1,AGEADJPREV,DISTYPE,HEARDIS,,
